x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-1.5190380761523046,0.10008806088652576,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.5110220440881763,0.10009239928461398,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.503006012024048,0.10009695139184681,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4949899799599198,0.10010172773290439,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4869739478957915,0.10010673935051892,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4789579158316633,0.1001119978309479,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.470941883767535,0.10011751533069715,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4629258517034067,0.10012330460455485,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4549098196392785,0.10012937903500038,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.021568186428220674
-1.4468937875751502,0.10013575266305522,0.05777310924369748,0.06952965235173823,0.04411764705882353,0.07142857142857142,0.027310924369747892,0.03855749559811531,0.018157097584910933
-1.438877755511022,0.10014244022064625,0.05777310924369748,0.06952965235173823,0.04411764705882353,0.07142857142857142,0.027310924369747892,0.03855749559811531,0.018157097584910933
-1.4308617234468939,0.10014945716455512,0.05777310924369748,0.06952965235173823,0.04411764705882353,0.07142857142857142,0.027310924369747892,0.03855749559811531,0.018157097584910933
-1.4228456913827656,0.10015681971203097,0.05777310924369748,0.06952965235173823,0.04411764705882353,0.07142857142857142,0.027310924369747892,0.03855749559811531,0.018157097584910933
-1.4148296593186374,0.10016454487814766,0.05777310924369748,0.06952965235173823,0.04411764705882353,0.07142857142857142,0.027310924369747892,0.03855749559811531,0.018157097584910933
-1.406813627254509,0.10017265051499022,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020462215070378
-1.3987975951903808,0.10018115535275968,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020462215070378
-1.3907815631262526,0.10019007904288947,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020462215070378
-1.3827655310621243,0.1001994422032711,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020462215070378
-1.374749498997996,0.10020926646569155,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-1.3667334669338678,0.10021957452558972,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-1.3587174348697395,0.10023039019424429,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-1.3507014028056112,0.1002417384535107,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-1.342685370741483,0.10025364551323086,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0183988088285428
-1.3346693386773547,0.10026613887144449,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0183988088285428
-1.3266533066132267,0.10027924737753763,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.021029796764460092
-1.3186372745490984,0.10029300129847013,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.021029796764460092
